epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,6336.3,2.47912,2.14527,1.3109,0.3084,0.33641,0.24737,0.07643,2.20687,6.30228,1.21181,0.0093862,0.0093862,0.0093862
126,6386.81,2.47464,2.15492,1.30306,0.31204,0.34055,0.2461,0.07544,2.21106,6.48733,1.21132,0.00938125,0.00938125,0.00938125
127,6436.9,2.47295,2.135,1.30808,0.30988,0.34164,0.24678,0.0762,2.20882,6.50215,1.20966,0.0093763,0.0093763,0.0093763
128,6487.13,2.48529,2.13567,1.31081,0.30964,0.34321,0.24547,0.07547,2.20678,6.53364,1.2113,0.00937135,0.00937135,0.00937135
129,6537.42,2.48024,2.14478,1.30009,0.30948,0.34353,0.25008,0.07813,2.20129,6.8341,1.20837,0.0093664,0.0093664,0.0093664
130,6587.37,2.46685,2.12196,1.30491,0.31805,0.34445,0.25952,0.08202,2.20191,6.61509,1.20918,0.00936145,0.00936145,0.00936145
131,6638,2.47783,2.11476,1.30509,0.31659,0.34604,0.25239,0.07815,2.20379,6.53551,1.2107,0.0093565,0.0093565,0.0093565
132,6688.3,2.47226,2.12011,1.29809,0.31214,0.35358,0.24952,0.07766,2.19789,6.65364,1.20647,0.00935155,0.00935155,0.00935155
133,6740.28,2.46332,2.12318,1.30971,0.31183,0.34973,0.24793,0.07725,2.19795,6.40535,1.20743,0.0093466,0.0093466,0.0093466
134,6791.94,2.46335,2.12087,1.30479,0.32283,0.34828,0.25732,0.08002,2.19672,6.36213,1.20649,0.00934165,0.00934165,0.00934165
135,6842.96,2.46043,2.11923,1.30267,0.31958,0.35181,0.26083,0.08146,2.19641,6.71888,1.20597,0.0093367,0.0093367,0.0093367
136,6894.5,2.46004,2.10545,1.30395,0.32023,0.35361,0.25811,0.08086,2.19508,6.41533,1.20689,0.00933175,0.00933175,0.00933175
137,6945.7,2.45469,2.10619,1.30602,0.31538,0.35247,0.25426,0.07851,2.19681,6.55466,1.20449,0.0093268,0.0093268,0.0093268
138,6997.34,2.45925,2.10505,1.29143,0.31198,0.35724,0.25181,0.07753,2.19915,6.97466,1.20567,0.00932185,0.00932185,0.00932185
139,7048.75,2.45302,2.11783,1.3048,0.32514,0.35748,0.26503,0.08325,2.19025,6.59042,1.20398,0.0093169,0.0093169,0.0093169
140,7099.21,2.4593,2.1177,1.29856,0.3264,0.35521,0.2642,0.08288,2.1889,6.55188,1.2021,0.00931195,0.00931195,0.00931195
141,7150.39,2.45519,2.10172,1.30036,0.32559,0.35353,0.26078,0.08132,2.18762,6.60507,1.20211,0.009307,0.009307,0.009307
142,7201.54,2.44714,2.10793,1.30514,0.32708,0.35996,0.2651,0.083,2.18368,6.63307,1.20003,0.00930205,0.00930205,0.00930205
143,7253.2,2.45866,2.09355,1.28832,0.32365,0.36009,0.26261,0.0823,2.18513,6.74451,1.19908,0.0092971,0.0092971,0.0092971
