epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,2392.17,2.58069,2.36244,1.37403,0.1849,0.24993,0.11948,0.03489,2.36787,8.65233,1.30264,0.0097723,0.0097723,0.0097723
48,2445.2,2.58677,2.36981,1.37161,0.19363,0.25387,0.12961,0.03864,2.35448,8.10335,1.28808,0.00976735,0.00976735,0.00976735
49,2498,2.58823,2.35606,1.37081,0.20308,0.25081,0.13465,0.04026,2.34944,9.64838,1.28791,0.0097624,0.0097624,0.0097624
50,2551.48,2.57737,2.35243,1.3728,0.19262,0.25819,0.12687,0.03693,2.35826,9.50272,1.29734,0.00975745,0.00975745,0.00975745
51,2604.72,2.58368,2.35738,1.37581,0.20329,0.24709,0.12947,0.03726,2.35369,8.32192,1.28763,0.0097525,0.0097525,0.0097525
52,2658.21,2.57089,2.35012,1.36238,0.18947,0.25814,0.1249,0.03513,2.35609,9.0709,1.27638,0.00974755,0.00974755,0.00974755
53,2712.71,2.57329,2.34371,1.37043,0.18612,0.24744,0.11984,0.0336,2.3589,8.17094,1.29203,0.0097426,0.0097426,0.0097426
54,2767.71,2.576,2.36342,1.36479,0.20334,0.24181,0.12818,0.03734,2.35295,7.22219,1.28307,0.00973765,0.00973765,0.00973765
55,2822.6,2.57145,2.3376,1.36876,0.20228,0.27322,0.13943,0.03999,2.33374,10.0495,1.2772,0.0097327,0.0097327,0.0097327
56,2876.88,2.57469,2.34554,1.36326,0.20982,0.27124,0.14498,0.04135,2.34185,10.3733,1.28198,0.00972775,0.00972775,0.00972775
57,2931.12,2.57636,2.34564,1.35771,0.21551,0.25703,0.14121,0.04182,2.34234,7.95478,1.27938,0.0097228,0.0097228,0.0097228
58,2986.07,2.57026,2.31527,1.36099,0.21894,0.26141,0.14715,0.04233,2.34993,9.18279,1.27794,0.00971785,0.00971785,0.00971785
59,3041.45,2.56535,2.3219,1.36111,0.21316,0.26307,0.1434,0.0413,2.33367,8.06517,1.28597,0.0097129,0.0097129,0.0097129
60,3096.07,2.55391,2.31499,1.351,0.2106,0.27789,0.14888,0.04336,2.33244,9.28256,1.27677,0.00970795,0.00970795,0.00970795
61,3150.41,2.55338,2.32774,1.35665,0.22278,0.26381,0.15259,0.0449,2.32237,8.39335,1.27826,0.009703,0.009703,0.009703
62,3204.44,2.55857,2.31642,1.35789,0.21556,0.26692,0.14442,0.04075,2.32269,7.89601,1.27157,0.00969805,0.00969805,0.00969805
63,3257.12,2.55219,2.2963,1.35085,0.21453,0.27828,0.14961,0.04508,2.32412,8.83907,1.27371,0.0096931,0.0096931,0.0096931
64,3310.06,2.55321,2.31659,1.36091,0.21728,0.2714,0.15573,0.04598,2.30934,8.29203,1.26889,0.00968815,0.00968815,0.00968815
65,3360.92,2.55454,2.30222,1.34699,0.21817,0.27383,0.15229,0.04408,2.31693,7.97972,1.25722,0.0096832,0.0096832,0.0096832
66,3413.73,2.56061,2.31311,1.35821,0.22997,0.27865,0.15897,0.04755,2.31271,8.09214,1.26307,0.00967825,0.00967825,0.00967825
67,3465.68,2.55625,2.30275,1.34319,0.22443,0.28061,0.16226,0.04775,2.30658,8.83288,1.25807,0.0096733,0.0096733,0.0096733
68,3517.65,2.53849,2.30039,1.3524,0.22621,0.2796,0.16284,0.04799,2.30472,8.64027,1.27331,0.00966835,0.00966835,0.00966835
69,3569.63,2.5629,2.2926,1.3519,0.22301,0.28248,0.16154,0.04799,2.30539,7.63664,1.26666,0.0096634,0.0096634,0.0096634
70,3621.89,2.5499,2.29787,1.34647,0.2229,0.28058,0.15441,0.04448,2.31289,8.20419,1.2589,0.00965845,0.00965845,0.00965845
71,3674.94,2.5516,2.29591,1.33698,0.2337,0.28366,0.1669,0.04811,2.31652,8.60197,1.25975,0.0096535,0.0096535,0.0096535
72,3727.83,2.5609,2.28522,1.34051,0.23871,0.28527,0.16414,0.04796,2.31249,9.19079,1.2613,0.00964855,0.00964855,0.00964855
73,3781.01,2.54985,2.29554,1.34541,0.22948,0.28475,0.16032,0.04636,2.3065,7.69176,1.25469,0.0096436,0.0096436,0.0096436
74,3833.99,2.54113,2.27988,1.3533,0.23158,0.28517,0.16597,0.04843,2.29736,8.35044,1.2563,0.00963865,0.00963865,0.00963865
75,3887.19,2.53257,2.26124,1.33669,0.23537,0.28256,0.17179,0.05159,2.29031,8.08173,1.26196,0.0096337,0.0096337,0.0096337
76,3940.81,2.5436,2.27451,1.34311,0.22514,0.29522,0.16453,0.0489,2.29503,8.9296,1.26253,0.00962875,0.00962875,0.00962875
77,3994.18,2.52486,2.28287,1.34266,0.24613,0.27974,0.17791,0.05387,2.29139,7.21767,1.2647,0.0096238,0.0096238,0.0096238
78,4047.03,2.53199,2.28518,1.34003,0.24086,0.27734,0.1706,0.0501,2.28806,6.78655,1.2565,0.00961885,0.00961885,0.00961885
79,4100.26,2.52775,2.25828,1.33879,0.24598,0.30439,0.18507,0.05555,2.28855,8.08933,1.2571,0.0096139,0.0096139,0.0096139
80,4152.6,2.54262,2.26509,1.34828,0.24013,0.29266,0.17308,0.05195,2.2837,8.12138,1.25732,0.00960895,0.00960895,0.00960895
81,4205.94,2.5296,2.28112,1.34762,0.25392,0.2921,0.18253,0.05538,2.28925,8.51673,1.26035,0.009604,0.009604,0.009604
82,4258.89,2.54135,2.26578,1.33451,0.24709,0.29379,0.17681,0.05246,2.28476,7.7073,1.25342,0.00959905,0.00959905,0.00959905
83,4313.1,2.52667,2.2629,1.33081,0.24954,0.29226,0.18398,0.05579,2.27726,7.78507,1.24702,0.0095941,0.0095941,0.0095941
84,4368.33,2.53228,2.25088,1.33279,0.24303,0.29427,0.17833,0.05362,2.27887,7.53743,1.25499,0.00958915,0.00958915,0.00958915
85,4423.11,2.52793,2.26571,1.34162,0.26033,0.29922,0.19228,0.05839,2.27721,7.81237,1.25002,0.0095842,0.0095842,0.0095842
86,4477.85,2.53236,2.25103,1.34081,0.26018,0.30474,0.19778,0.05919,2.26767,7.60926,1.24597,0.00957925,0.00957925,0.00957925
87,4532.95,2.54278,2.24931,1.32601,0.25627,0.29978,0.19563,0.05901,2.27445,7.5296,1.24522,0.0095743,0.0095743,0.0095743
88,4588.08,2.52111,2.24848,1.34041,0.26539,0.30142,0.19851,0.06034,2.27143,7.54038,1.2548,0.00956935,0.00956935,0.00956935
89,4642.81,2.52653,2.24799,1.3378,0.25752,0.30094,0.19166,0.05729,2.28087,7.18928,1.24894,0.0095644,0.0095644,0.0095644
90,4697.54,2.52042,2.24012,1.3369,0.26344,0.31468,0.20078,0.05943,2.26076,8.15264,1.2442,0.00955945,0.00955945,0.00955945
91,4752.37,2.51527,2.23358,1.33233,0.25611,0.29738,0.19357,0.05803,2.26434,6.8499,1.24027,0.0095545,0.0095545,0.0095545
92,4805.88,2.52289,2.22685,1.32893,0.25801,0.31252,0.19694,0.05881,2.26548,8.15462,1.2374,0.00954955,0.00954955,0.00954955
93,4859.67,2.52536,2.24969,1.33475,0.26606,0.31523,0.20296,0.0612,2.26511,7.93767,1.24253,0.0095446,0.0095446,0.0095446
94,4912.78,2.51365,2.23239,1.32509,0.26767,0.30584,0.20416,0.06148,2.26253,7.22584,1.23798,0.00953965,0.00953965,0.00953965
95,4966,2.52425,2.23312,1.31978,0.27113,0.3076,0.20492,0.06253,2.25014,6.62633,1.22945,0.0095347,0.0095347,0.0095347
96,5019.98,2.52399,2.22739,1.32358,0.27411,0.3113,0.20834,0.06255,2.26142,6.96113,1.23183,0.00952975,0.00952975,0.00952975
97,5072.38,2.50465,2.20733,1.32271,0.27354,0.319,0.21118,0.06443,2.25208,7.36568,1.23574,0.0095248,0.0095248,0.0095248
98,5124.56,2.51175,2.22106,1.32895,0.2746,0.3179,0.21042,0.06368,2.25257,7.5528,1.24206,0.00951985,0.00951985,0.00951985
99,5176.44,2.49727,2.20399,1.33365,0.27873,0.31935,0.21568,0.06591,2.25159,6.85087,1.23058,0.0095149,0.0095149,0.0095149
100,5228.87,2.50692,2.22064,1.3334,0.28163,0.32156,0.21298,0.06435,2.24402,7.13139,1.23591,0.00950995,0.00950995,0.00950995
101,5281.96,2.50568,2.18686,1.31342,0.27445,0.31573,0.2105,0.06349,2.24633,7.09526,1.22728,0.009505,0.009505,0.009505
102,5334.84,2.50745,2.2102,1.32683,0.28125,0.317,0.21865,0.06702,2.2485,7.18883,1.23082,0.00950005,0.00950005,0.00950005
103,5387.13,2.50734,2.19621,1.3166,0.26526,0.31974,0.20666,0.0626,2.25108,7.67057,1.22669,0.0094951,0.0094951,0.0094951
104,5439.63,2.50952,2.19649,1.32381,0.26801,0.315,0.20656,0.06322,2.24863,6.60521,1.22956,0.00949015,0.00949015,0.00949015
105,5492.48,2.51172,2.19994,1.3235,0.2771,0.3242,0.2174,0.06576,2.2418,7.41521,1.22438,0.0094852,0.0094852,0.0094852
106,5546.67,2.50127,2.18938,1.32288,0.27884,0.32499,0.2145,0.0655,2.24419,6.67236,1.22735,0.00948025,0.00948025,0.00948025
107,5599.49,2.50279,2.18715,1.31487,0.28216,0.32431,0.2165,0.06606,2.24126,6.85336,1.2268,0.0094753,0.0094753,0.0094753
108,5653.03,2.49963,2.19208,1.32033,0.2908,0.32428,0.2245,0.06962,2.23417,6.85788,1.22534,0.00947035,0.00947035,0.00947035
109,5706.76,2.48559,2.17745,1.31468,0.29176,0.32713,0.22915,0.06962,2.23334,7.47986,1.22717,0.0094654,0.0094654,0.0094654
110,5760.23,2.49144,2.18383,1.32183,0.2851,0.32623,0.22247,0.06855,2.23354,6.89588,1.22086,0.00946045,0.00946045,0.00946045
111,5813.78,2.49243,2.17889,1.32403,0.2946,0.32681,0.23074,0.07147,2.22197,6.90619,1.22012,0.0094555,0.0094555,0.0094555
112,5867.27,2.50483,2.18875,1.31522,0.29127,0.33186,0.22932,0.06979,2.22994,7.37536,1.22361,0.00945055,0.00945055,0.00945055
113,5920.31,2.48431,2.17176,1.31253,0.29325,0.32665,0.2247,0.06825,2.22801,6.82531,1.21956,0.0094456,0.0094456,0.0094456
114,5974.56,2.48736,2.17408,1.31527,0.29256,0.32992,0.22832,0.07083,2.22402,7.09519,1.21962,0.00944065,0.00944065,0.00944065
115,6028.48,2.49465,2.17564,1.31181,0.28974,0.33306,0.22943,0.07018,2.22212,7.0099,1.21464,0.0094357,0.0094357,0.0094357
116,6081.74,2.47969,2.16831,1.30947,0.29458,0.33319,0.2372,0.07393,2.2176,7.07589,1.21421,0.00943075,0.00943075,0.00943075
117,6135.14,2.49142,2.17438,1.31861,0.30429,0.33322,0.2369,0.07343,2.21622,6.99996,1.21773,0.0094258,0.0094258,0.0094258
118,6188.33,2.48821,2.16454,1.30986,0.29386,0.33604,0.23154,0.07138,2.21771,6.47409,1.21382,0.00942085,0.00942085,0.00942085
119,6241.69,2.48564,2.16353,1.31423,0.30238,0.33797,0.24023,0.07418,2.21654,6.70874,1.21428,0.0094159,0.0094159,0.0094159
120,6295.8,2.49023,2.15459,1.31503,0.30282,0.33696,0.24135,0.07506,2.2156,6.32515,1.21807,0.00941095,0.00941095,0.00941095
121,6350.11,2.48032,2.15003,1.31165,0.30335,0.33765,0.24043,0.07529,2.21543,6.81561,1.21749,0.009406,0.009406,0.009406
122,6401.96,2.48493,2.14464,1.30573,0.30751,0.33951,0.23883,0.07368,2.21259,6.7392,1.21655,0.00940105,0.00940105,0.00940105
123,6452.93,2.47681,2.14369,1.3167,0.30281,0.33723,0.23785,0.07347,2.21224,6.63104,1.21538,0.0093961,0.0093961,0.0093961
124,6504.7,2.47645,2.13844,1.30422,0.30381,0.3401,0.24072,0.07445,2.21023,6.38217,1.2124,0.00939115,0.00939115,0.00939115
125,6556.5,2.47912,2.14527,1.3109,0.3084,0.33641,0.24737,0.07643,2.20687,6.30228,1.21181,0.0093862,0.0093862,0.0093862
126,6607.15,2.47464,2.15492,1.30306,0.31204,0.34055,0.2461,0.07544,2.21106,6.48733,1.21132,0.00938125,0.00938125,0.00938125
127,6658.23,2.47295,2.135,1.30808,0.30988,0.34164,0.24678,0.0762,2.20882,6.50215,1.20966,0.0093763,0.0093763,0.0093763
128,6709.06,2.48529,2.13567,1.31081,0.30964,0.34321,0.24547,0.07547,2.20678,6.53364,1.2113,0.00937135,0.00937135,0.00937135
129,6759.8,2.48024,2.14478,1.30009,0.30948,0.34353,0.25008,0.07813,2.20129,6.8341,1.20837,0.0093664,0.0093664,0.0093664
130,6811.77,2.46685,2.12196,1.30491,0.31805,0.34445,0.25952,0.08202,2.20191,6.61509,1.20918,0.00936145,0.00936145,0.00936145
131,6865.69,2.47783,2.11476,1.30509,0.31659,0.34604,0.25239,0.07815,2.20379,6.53551,1.2107,0.0093565,0.0093565,0.0093565
132,6918.41,2.47226,2.12011,1.29809,0.31214,0.35358,0.24952,0.07766,2.19789,6.65364,1.20647,0.00935155,0.00935155,0.00935155
133,6969.96,2.46332,2.12318,1.30971,0.31183,0.34973,0.24793,0.07725,2.19795,6.40535,1.20743,0.0093466,0.0093466,0.0093466
134,7023.04,2.46335,2.12087,1.30479,0.32283,0.34828,0.25732,0.08002,2.19672,6.36213,1.20649,0.00934165,0.00934165,0.00934165
135,7075.37,2.46043,2.11923,1.30267,0.31958,0.35181,0.26083,0.08146,2.19641,6.71888,1.20597,0.0093367,0.0093367,0.0093367
136,7127.87,2.46004,2.10545,1.30395,0.32023,0.35361,0.25811,0.08086,2.19508,6.41533,1.20689,0.00933175,0.00933175,0.00933175
137,7181.16,2.45469,2.10619,1.30602,0.31538,0.35247,0.25426,0.07851,2.19681,6.55466,1.20449,0.0093268,0.0093268,0.0093268
138,7234.31,2.45925,2.10505,1.29143,0.31198,0.35724,0.25181,0.07753,2.19915,6.97466,1.20567,0.00932185,0.00932185,0.00932185
139,7286.83,2.45302,2.11783,1.3048,0.32514,0.35748,0.26503,0.08325,2.19025,6.59042,1.20398,0.0093169,0.0093169,0.0093169
140,7340.05,2.4593,2.1177,1.29856,0.3264,0.35521,0.2642,0.08288,2.1889,6.55188,1.2021,0.00931195,0.00931195,0.00931195
141,7392.79,2.45519,2.10172,1.30036,0.32559,0.35353,0.26078,0.08132,2.18762,6.60507,1.20211,0.009307,0.009307,0.009307
142,7446.11,2.44714,2.10793,1.30514,0.32708,0.35996,0.2651,0.083,2.18368,6.63307,1.20003,0.00930205,0.00930205,0.00930205
143,7499.62,2.45866,2.09355,1.28832,0.32365,0.36009,0.26261,0.0823,2.18513,6.74451,1.19908,0.0092971,0.0092971,0.0092971
144,7552.69,2.45605,2.09788,1.29536,0.32996,0.35936,0.27407,0.08696,2.18211,6.92234,1.19943,0.00929215,0.00929215,0.00929215
145,7606.35,2.45519,2.0935,1.29694,0.33438,0.35697,0.27399,0.08684,2.18165,6.59314,1.19966,0.0092872,0.0092872,0.0092872
146,7658.49,2.46252,2.09924,1.2976,0.33384,0.35933,0.27407,0.08606,2.17883,6.60395,1.19944,0.00928225,0.00928225,0.00928225
147,7710.76,2.45195,2.09309,1.29566,0.33295,0.36307,0.27242,0.0856,2.17853,6.55533,1.19603,0.0092773,0.0092773,0.0092773
148,7763.65,2.46297,2.09895,1.29239,0.3322,0.36162,0.27005,0.08553,2.17822,6.21103,1.19412,0.00927235,0.00927235,0.00927235
149,7815.42,2.44863,2.08983,1.29221,0.33662,0.36157,0.273,0.08588,2.17691,6.33711,1.19467,0.0092674,0.0092674,0.0092674
150,7867.24,2.44733,2.07167,1.29797,0.33519,0.36199,0.27423,0.08637,2.1753,6.30757,1.19578,0.00926245,0.00926245,0.00926245
151,7920.04,2.44492,2.07325,1.28858,0.32761,0.36418,0.26992,0.08511,2.17422,6.44957,1.19537,0.0092575,0.0092575,0.0092575
152,7972.31,2.44174,2.07859,1.29737,0.33426,0.36347,0.27563,0.08759,2.17265,6.22654,1.19451,0.00925255,0.00925255,0.00925255
153,8024.5,2.44236,2.07355,1.30051,0.33733,0.36648,0.27602,0.08849,2.17088,6.02191,1.19503,0.0092476,0.0092476,0.0092476
154,8076,2.45206,2.06683,1.2903,0.33519,0.37038,0.27771,0.08931,2.17109,6.30784,1.1957,0.00924265,0.00924265,0.00924265
155,8128.23,2.44436,2.08417,1.3053,0.33442,0.37101,0.27486,0.0875,2.17242,6.13917,1.19662,0.0092377,0.0092377,0.0092377
156,8180.75,2.43616,2.08083,1.30037,0.33773,0.36887,0.27729,0.08945,2.17295,6.24507,1.19683,0.00923275,0.00923275,0.00923275
157,8234.23,2.43211,2.05749,1.28399,0.3402,0.3689,0.27951,0.08956,2.17111,6.38986,1.19363,0.0092278,0.0092278,0.0092278
158,8287.13,2.43209,2.07152,1.2833,0.34163,0.36956,0.28599,0.0917,2.16776,6.33492,1.19137,0.00922285,0.00922285,0.00922285
159,8340.56,2.43076,2.06158,1.29455,0.34246,0.37088,0.28472,0.09123,2.16523,6.4334,1.19091,0.0092179,0.0092179,0.0092179
160,8393.67,2.43885,2.07507,1.28833,0.34214,0.37462,0.28353,0.09031,2.1636,6.4559,1.18924,0.00921295,0.00921295,0.00921295
161,8445.51,2.43344,2.06462,1.28865,0.34249,0.37502,0.28598,0.09102,2.16364,6.55112,1.18888,0.009208,0.009208,0.009208
162,8498.15,2.42427,2.05217,1.28501,0.34445,0.37215,0.28535,0.09099,2.16091,6.57161,1.18945,0.00920305,0.00920305,0.00920305
163,8550.69,2.42981,2.06798,1.29284,0.34974,0.37086,0.29067,0.09272,2.15783,6.56551,1.18765,0.0091981,0.0091981,0.0091981
164,8603.06,2.42962,2.06688,1.29113,0.34658,0.37228,0.28837,0.09202,2.15497,6.28078,1.18586,0.00919315,0.00919315,0.00919315
165,8656.13,2.43877,2.06705,1.29592,0.34618,0.37257,0.28742,0.09168,2.15613,6.22708,1.18727,0.0091882,0.0091882,0.0091882
166,8708.74,2.42646,2.0491,1.2931,0.351,0.37378,0.28986,0.09285,2.15245,6.16065,1.18634,0.00918325,0.00918325,0.00918325
167,8761.3,2.43496,2.05403,1.28362,0.35198,0.37565,0.29202,0.09321,2.15107,6.37243,1.18578,0.0091783,0.0091783,0.0091783
168,8814.12,2.43026,2.03954,1.28266,0.35355,0.37737,0.29282,0.09391,2.15001,6.3959,1.18565,0.00917335,0.00917335,0.00917335
169,8868.09,2.42891,2.04883,1.28053,0.35202,0.37963,0.29146,0.09341,2.14917,6.26783,1.18514,0.0091684,0.0091684,0.0091684
170,8920.42,2.42303,2.03971,1.28413,0.3513,0.37766,0.29074,0.09378,2.14917,6.27972,1.18517,0.00916345,0.00916345,0.00916345
171,8972.72,2.42207,2.03598,1.28272,0.35354,0.37911,0.29474,0.09509,2.14914,6.40402,1.18495,0.0091585,0.0091585,0.0091585
172,9025.7,2.43183,2.04819,1.28168,0.35532,0.38095,0.29881,0.0963,2.14787,6.40566,1.1848,0.00915355,0.00915355,0.00915355
173,9078.38,2.433,2.0394,1.28849,0.3551,0.38407,0.29901,0.09608,2.14712,6.44053,1.18433,0.0091486,0.0091486,0.0091486
174,9130.7,2.42122,2.02751,1.28009,0.35672,0.38145,0.29997,0.09697,2.14706,6.56221,1.18368,0.00914365,0.00914365,0.00914365
175,9182.04,2.42782,2.04266,1.27966,0.35649,0.37995,0.30039,0.09725,2.14532,6.37131,1.18274,0.0091387,0.0091387,0.0091387
176,9232.55,2.42237,2.03185,1.28119,0.35821,0.38153,0.30291,0.09805,2.14478,6.42752,1.18272,0.00913375,0.00913375,0.00913375
177,9284.13,2.41472,2.03186,1.28742,0.35889,0.38449,0.30577,0.09902,2.14296,6.49713,1.18213,0.0091288,0.0091288,0.0091288
178,9335.31,2.41386,2.02605,1.28652,0.35794,0.38589,0.3053,0.09905,2.14153,6.49764,1.18085,0.00912385,0.00912385,0.00912385
179,9386.27,2.41704,2.02968,1.28497,0.36299,0.38309,0.30885,0.10054,2.13982,6.49409,1.18075,0.0091189,0.0091189,0.0091189
180,9436.82,2.41856,2.02544,1.28245,0.36138,0.38697,0.30793,0.10016,2.1386,6.5353,1.17992,0.00911395,0.00911395,0.00911395
181,9487.27,2.40565,2.02348,1.28858,0.36071,0.38744,0.30781,0.10021,2.13667,6.54065,1.1787,0.009109,0.009109,0.009109
182,9538.26,2.42315,2.03962,1.28602,0.35951,0.38908,0.30753,0.09984,2.13576,6.56116,1.17837,0.00910405,0.00910405,0.00910405
183,9589.08,2.40533,2.01382,1.28287,0.35888,0.3895,0.30648,0.09924,2.13367,6.40325,1.17757,0.0090991,0.0090991,0.0090991
184,9640.12,2.4153,2.02035,1.26834,0.36011,0.39185,0.30781,0.09947,2.13278,6.3691,1.17653,0.00909415,0.00909415,0.00909415
